"key.0","value"
"Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Relationships-Relationships-Relationships-Relationships-Relationships-Health-Health-Health-Health-Health-Health-Health-Health",1
"Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Relationships-Relationships-911-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Health-Health",1
"Health-Health-Health-Health-Health-Health-Health-Health-Relationships-Relationships-Relationships-Relationships-Relationships-Health-Health-Health-Health-Health-Health-Health",1
"Health-Health-MindfulEating-MindfulEating-Health-Health-Relationships-Relationships-Relationships-Health-Health-Health-Health-Health-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Health-Health-Relationships-Relationships",1
"Health-Health-Relationships-Relationships-Relationships",1
"Health-Relationships-Relationships-Relationships",1
"MindfulEating",5
"MindfulEating-Foundations-Foundations-Foundations",2
"MindfulEating-MindfulEating",24
"MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-Foundations-Foundations",1
"MindfulEating-MindfulEating-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating",23
"MindfulEating-MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations",5
"MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Career-Career-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-EssentialsofWellbeing-EssentialsofWellbeing-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating",3
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Health",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Health-Health-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Foundations-Foundations",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-EssentialsofWellbeing-EssentialsofWellbeing-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-EssentialsofWellbeing-EssentialsofWellbeing",1
"MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-Relationships-Relationships-Relationships-Relationships-MindfulEating-MindfulEating-Health-Health",1
"MindfulEating-MindfulEating-MindfulEating-Relationships-Relationships-Relationships-Relationships-Relationships-Foundations-Foundations-Foundations-Foundations",1
"MindfulEating-MindfulEating-Relationships-Relationships-Career-Career-Foundations-Foundations",1
"MindfulEating-MindfulEating-Relationships-Relationships-Relationships",1
"Pregnancy&Infancy",1
"Pregnancy&Infancy-Pregnancy&Infancy",7
"Pregnancy&Infancy-Pregnancy&Infancy-911-911",1
"Pregnancy&Infancy-Pregnancy&Infancy-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Pregnancy&Infancy-Pregnancy&Infancy-Health-Health-Health",1
"Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy",2
"Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Health-Health-EssentialsofWellbeing-EssentialsofWellbeing-MindfulEating-MindfulEating-MindfulEating-Health-Health-Health-Health-Health-Health-Health-Health-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy",1
"Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health-Health",1
"Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Pregnancy&Infancy-Health-Health-Health-Health-Health-Health-Health-Health-Health-911-911-911-MindfulEating-MindfulEating-MindfulEating",1
"Relationships",4
"Relationships-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"Relationships-Relationships",25
"Relationships-Relationships-911-911-911",1
"Relationships-Relationships-911-911-911-911-911",1
"Relationships-Relationships-Career-Career-Career-Career-Career",1
"Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing",3
"Relationships-Relationships-Foundations-Foundations",2
"Relationships-Relationships-Foundations-Foundations-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-Relationships-Relationships",1
"Relationships-Relationships-Foundations-Foundations-Foundations",4
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Career-Career-Career-EssentialsofWellbeing-EssentialsofWellbeing",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Health-Health-Health",1
"Relationships-Relationships-Health-Health-EssentialsofWellbeing-EssentialsofWellbeing",1
"Relationships-Relationships-Health-Health-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-Relationships-Relationships-Career-Career-Relationships-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Health",1
"Relationships-Relationships-Health-Health-Health-Health-Career-Career-Career-Career-Career-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing",1
"Relationships-Relationships-Health-Health-Health-Health-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-MindfulEating-MindfulEating-MindfulEating-Career-Career-EssentialsofWellbeing-EssentialsofWellbeing-Career-Career-Career-Career-Career",1
"Relationships-Relationships-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-MindfulEating-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Relationships-Health-Health-Health-Health-MindfulEating-Relationships-Relationships",1
"Relationships-Relationships-Relationships",29
"Relationships-Relationships-Relationships-911-911-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-911-911-911-Foundations-Foundations",1
"Relationships-Relationships-Relationships-Career-Career",1
"Relationships-Relationships-Relationships-EssentialsofWellbeing",1
"Relationships-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-EssentialsofWellbeing-Health-Health-Health-Health-Health-Health-Health-Health",1
"Relationships-Relationships-Relationships-EssentialsofWellbeing-EssentialsofWellbeing-Relationships-Relationships-Relationships-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
"Relationships-Relationships-Relationships-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations-Foundations",1
